State,class
"r*s+R*R+A+r,r+B+r+r*r+R*r*r*A*R+r+r+",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s*r+s*B*,Botnet-TCP-Attempt-SPAM
s*B*s*,Botnet-TCP-Attempt-SPAM
R*R+,Botnet-TCP-Attempt-SPAM
"R,r,s.r,s,A,S+r*r*S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
"R*s+r*S,R*r+s*r*s*s*",Botnet-TCP-Attempt-SPAM
S*R+R*,Botnet-TCP-Attempt-SPAM
"A+B+R,R*r+A+R,R+r*A*S+r,A,R+r*a*r+R,R*A*r*r*s+s+",Botnet-TCP-Attempt-SPAM
"r+r*R,S+R.R+s+r,r,b,R+s*r*S,S.R*R+r,R+r*r*r*R+R.S.S,R*R+r,",Botnet-TCP-Attempt-SPAM
"s*r+r*s*S,R*",Botnet-TCP-Attempt-SPAM
"R*R.R*r*R,R*r+r+s,R+R,r,R+R*A*r*R,R.S*S,R*R+r+R,r.S*s+r+S,",Botnet-TCP-Attempt-SPAM
S*S.,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"Y.y,y.Y*H*Y,Y*Y.Y,Y.",Botnet-TCP-Established-HTTP-Ad
"Y,Y*Y,H.Y*Y.y.y.y.y.y.y.y.y.y.Y*Y.",Botnet-TCP-Established-HTTP-Ad-yieldmanager
"Y.y.Y,Y.Y.y.y.y.Y*Y.y.y,y.y.Y.y.Y,Y.H.y.y.y.y.y.y.y.y.y.Y*",Botnet-TCP-Established-HTTP-Ad
"R,Y*Y.H.Y.Y.y.y.Y+Y.H.Y*H*Y.Y*Y.Y*Y.",Botnet-TCP-Established-HTTP-Ad
Y.y.Y0,Botnet-TCP-Established-HTTP-Ad
"H.y.y.y.y.y.y.y.y.Y*H*Y.H.y.y.y.y.y.y.y.y.Y*H*Y.Y*Y,Y+Y.",Botnet-TCP-WEB-Established
Y.y.Y.Y.y.y.y.y.y.H.y.,Botnet-TCP-Established-HTTP-Ad
"Y*Y,y.y,Y.Y0Y.",Botnet-TCP-Established-HTTP-Ad
B*B*,Botnet-TCP-Attempt-SPAM
S*s*s*,Botnet-TCP-Attempt-SPAM
"r.R,R.R,r,r.r.R,",Botnet-TCP-Attempt-SPAM
s.,Botnet-TCP-Attempt-SPAM
r*R+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"S,s,r,r.r,r,",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
A*r*A*,Botnet-TCP-Attempt-SPAM
"A*R.R.S*R+S,s,S*r*r*r*B*r*",Botnet-TCP-Attempt-SPAM
"R*s*r*R,R*",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
y.,Botnet-TCP-WEB-Established
"A+r+R.r.R*S,R+r*r*A*R+R*s*s*S,B,",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s,y,Y.Y+Y.Y+Y.",Botnet-TCP-Established-HTTP-Ad
z+z+Z*Z+z+z+z+z+z+z+z+z*i*z*Z+z+z+z+z+z+z+Z*Z+z+z+z+z*i+I*i*i+,Botnet-TCP-Established-HTTP-Ad
S+,Botnet-TCP-Attempt-SPAM
e*S+v*v*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"y.Y,y,H,y,Y+Y,Y.y.y.y,y.",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
s*,Botnet-TCP-Attempt-SPAM
S*S+S*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
y0,Botnet-TCP-CC-HTTP-Not-Encrypted
r0,Botnet-TCP-Attempt-SPAM
0S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B*s*b*s*,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
r*R+,Botnet-TCP-Attempt-SPAM
"s+S*S+s+s+s*S+s,s+s+s+s+s+s*s*s*s+S*s*",Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"b,s+s+s+B+s+s+b+s*S,s,s+B+s*s*B*s+S,S+",Botnet-TCP-Attempt-SPAM
"S,R+r*",Botnet-TCP-Attempt-SPAM
Z00,Botnet-TCP-Established-SPAM
S+s+s*S+,Botnet-TCP-Attempt-SPAM
r*S+S*s+R*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"S*R+R,",Botnet-TCP-Attempt-SPAM
"S+s,",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
S+S*s*S+,Botnet-TCP-Attempt-SPAM
s*s*S+,Botnet-TCP-Attempt-SPAM
"r+s+s,A,R*R.R*S,R*b*R,r+a+R,r,r,A,B,r,r,R*r*r+a+R*R,R*S+R*r*r+s+R.",Botnet-TCP-Attempt-SPAM
"r+r+r+r,R*R+r,R*R+r+r+r,R.r,r,R+A+r,R+R,A,r+A+r,A,r+r,A+R*R+s*R,r,R*s*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r+s+s+R,R*R,r+s*r+r+R.R+R*R+s,R+r,a,r,r,r,r+r,R.r,A,r,R*R,R*R+R*S,R+r*R+",Botnet-TCP-Attempt-SPAM
"r*R,R+r*A*R+s+R,R+B+r+R,r,S+A+A+R,R+A+r+A+r+A+r+T.S+A+S*r*R,R+r+r*A*",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"B*r+r,R*r*",Botnet-TCP-Attempt-SPAM
"y,Y.y.Y*Y.y.Y,",Botnet-TCP-Established-HTTP-Ad
"y,y,y.y,H,y.y,H,H,H,H,y,y.y,y,",Botnet-TCP-WEB-Established-SSL
"y,",Botnet-TCP-WEB-Established-SSL
"y,y.y,y,H,Y.Y,H,h,",Botnet-TCP-WEB-Established-SSL
S0S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"Z,",Botnet-TCP-WEB-Established
y*H*y*Y*,Botnet-TCP-WEB-Established-SSL
y*y*y*,Botnet-TCP-WEB-Established
y*,Botnet-TCP-WEB-Established
"Y*y*y+Y,Y*",Botnet-TCP-WEB-Established-SSL
Y*y*y*v*y*y*y*,Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
Y*H*y*,Botnet-TCP-WEB-Established-SSL
y*H*y*,Botnet-TCP-WEB-Established
y*v*y*Y+Y*,Botnet-TCP-Established-SSL-Microsoft
"y*H*Y,Y*",Botnet-TCP-WEB-Established-SSL
Y+Y*h*,Botnet-TCP-WEB-Established-SSL
Y0,Botnet-TCP-WEB-Established
Y*y*y*y*v*,Botnet-TCP-WEB-Established-SSL
"Y*Y,Y+Y*y*",Botnet-TCP-WEB-Established-SSL
y*y*,Botnet-TCP-WEB-Established
y*Y*y*y*,Botnet-TCP-WEB-Established-SSL
y*y*,Botnet-TCP-WEB-Established
"S,s,s,B,s,s,S+s+s+s+S,S+S,s,S,s,s+S.S,s,S+S,S+S,S.S,S*s+b+S,S+B+s+b+s,S+s+R*",Botnet-TCP-Attempt-SPAM
"S+s+s+s+B+s+s,s+s,S,S,",Botnet-TCP-Attempt-SPAM
"S.s,A.S.S.S.S.s.s.s.S.S,r,s,R0R,s+S,s,S,s+s,B,S*s+B+S,S+s,B+s+s,s,s,S.s,S+s+",Botnet-TCP-Attempt-SPAM
"S0S+S,B,s,S*S,S,S+s,S.",Botnet-TCP-Attempt-SPAM
"y,y,v,Y*Y,y,y,Y.y.Y*Y.Y,H,Y*Y.y.y.Y*Y,y,y,y,Y*y+y,Y+y*y+y+V,Y+y,y+y+y*y*Y,y+",Botnet-TCP-Established-SSL-Microsoft
y+,Botnet-TCP-WEB-Established-SSL
"y,H,Y*Y,H,y,H,Y*Y,y,y,y,Y.Y.Y.Y*Y.Y,Y.Y*Y,y,y,Y*Y+V*y+y+y+Y*Y+Y,Y*y+y+H+y+y,",Botnet-TCP-Established-SSL-Microsoft
"y,Y.y,H,Y*Y,y,Y*Y,Y+y+y,Y.Y*Y,y,Y*H*Y,y,Y+y*H*H*y*y*Y+",Botnet-TCP-Established-SSL-Microsoft
"Y.Y.y.y.y.Y*Y,y,Y*Y,y,Y*y+y+y,Y*y*y*H*Y+",Botnet-TCP-WEB-Established-SSL
"z.Y+Y,y.Y,y,y,y.h.H.H.H.y,h,",Botnet-TCP-WEB-Established-SSL
"y.y.y,y,y,H,y,y,y,y,H,y,y,y,H,",Botnet-TCP-WEB-Established-SSL
"S+s+S,S*s+s+b+B+B+s,s,B,S+s+",Botnet-TCP-Attempt-SPAM
"s+s+s,S.S+S,S+",Botnet-TCP-Attempt-SPAM
"S,s,S,s+s,s+B,S,S+B+s*S,S+s,b,s+B+s,s,s,s,s,S+s+B+S,S+",Botnet-TCP-Attempt-SPAM
"S0S+s+s*S.S,s+",Botnet-TCP-Attempt-SPAM
",y,h,y,y,y,h,h,Y*Y,y,y,y,y,y,H,y,H,h,y.y,y,y,y,y,Y*Y,y,H,Y.H.H.H.h.y,y,h,y,y",Botnet-TCP-WEB-Established-SSL
"y.H.H.h.H.H.Y,y,H,H,y,y,H,y.",Botnet-TCP-Established-SSL-Microsoft
"y,y,z,",Botnet-TCP-WEB-Established-SSL
"y,y,y,y,H,H,y,Y.y,y,H,I,H,y,",Botnet-TCP-Established-Custom-Encryption
"H,H,H,y,H,Y+Y,z+",Botnet-TCP-WEB-Established
"R,S*R+r+B+r+s+r+R*R+s+r*S+A+r+r+r,R*r*r*r+r*r+A+r+",Botnet-TCP-Attempt-SPAM
"S*R.s,s,r,s,s+s,B,s+b+S,S.S+s,b,S*S,S,",Botnet-TCP-Attempt-SPAM
R+S.S.S.R+R.,Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-HTTP-Not-Encrypted-Down
r*,Botnet-TCP-Attempt-SPAM
"S,S*S,S+s+B,B,S*s+S,s+s*s+s+s*S+s+s+",Botnet-TCP-Attempt-SPAM
"s+s,S*S,s,S*s*B*s+",Botnet-TCP-Attempt-SPAM
"B+s+s,S*B*s*S,S*s+B+s+S,",Botnet-TCP-Attempt-SPAM
"R,B,S*S,S*s+s,s+s+s+s*B*S,b,S+s+s*S,",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"S,B,b,S*r+S,s+S.S+B*s*s*S+s+",Botnet-TCP-Attempt-SPAM
"s*s+S,s+s+S,s+s+s*B*s+s+s+B+",Botnet-TCP-Attempt-SPAM
Z+Z.Z+z+Z*z*z*z*y*Y+y+Y*z*Z.Z*y*,Botnet-TCP-Established-HTTP-Ad
Y0,Botnet-TCP-Established-HTTP-Ad
s*S+s+,Botnet-TCP-Attempt-SPAM
S+s+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s*s+s+,Botnet-TCP-Attempt-SPAM
"H*z+Z*Y,Z*",Botnet-TCP-Established-HTTP-Ad
"Y,Z*z*",Botnet-TCP-Established-HTTP-Ad
Y*I*y*,Botnet-TCP-WEB-Established
"z*z*Y,",Botnet-TCP-Established-HTTP-Ad
Z0,Botnet-TCP-Established-HTTP-Ad
y*x*,Botnet-TCP-Established-HTTP-Ad
Z*z+,Botnet-TCP-Established-HTTP-Ad
Z+,Botnet-TCP-Established-HTTP-Ad
Y0Z*Y.Z*,Botnet-TCP-Established-HTTP-Ad
"Y*Y,Z+Y,Z*y*Z+Z.R*x*z*",Botnet-TCP-Established-HTTP-Ad
Z.Y+Z*z0Z*Z.,Botnet-TCP-WEB-Established
x*,Botnet-TCP-Established-HTTP-Ad
Z*z*z*,Botnet-TCP-WEB-Established
"r,y,Y.",Botnet-TCP-WEB-Established
z*,Botnet-TCP-Established-HTTP-Ad
y.,Botnet-TCP-WEB-Established
"r*R.A.R.r.a.A.S.R,R.A.r.r.R,r.r.R.S*",Botnet-TCP-Attempt-SPAM
"y,z,y,y.z,Z*",Botnet-TCP-Established-HTTP-Ad
R0,Botnet-TCP-Attempt-SPAM
S*s*B*B*b*,Botnet-TCP-Attempt-SPAM
"R,S+r*r*R+r,r+R*S,R*r*r+R*S+r+r+s+",Botnet-TCP-Attempt-SPAM
S+R0,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
"s.S.S.Z+Y.S,S.y.y.y.y.y.y.Y,Y.",Botnet-TCP-WEB-Established
"s.s.y.y.Z.Y.y.Y.z,Y.",Botnet-TCP-WEB-Established
"B+s,B,s+s+s+s+S,s+S*s+s*",Botnet-TCP-Attempt-SPAM
"r,R*r+A+r+r,R*r*A*r*R+r+A+s*R+s,R*r*r+",Botnet-TCP-Attempt-SPAM
r0r*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
"y,y,y,",Botnet-TCP-WEB-Established-SSL
"z.Y,X+Z,X+Z.X+Z*y*",Botnet-TCP-HTTP-Google-Net-Established
00V*,Botnet-TCP-HTTP-Google-Net-Established
"I+Y,i,I,Z*z*i*z+I*y*z*z*y*",Botnet-TCP-Established-HTTP-Ad
"Y,Z.y,z,Y+Y,y,y,y.y,Z*z*z*i*z*z*z+z*y*y+z*z+z*",Botnet-TCP-Established-HTTP-Ad
"Y,x+X.X+x+",Botnet-TCP-HTTP-Google-Net-Established
"S*s*r*R,A,R*",Botnet-TCP-Attempt-SPAM
"r,s+r+R,r,S,A+r,r,R+s,r+r,R.S,R+S,r.S+s,r,r,B,r+r,R,S+r+r+R,r,s,R*S,R+S,r.R+",Botnet-TCP-Attempt-SPAM
"s+S*S,S*s+s+s,S*s+s,S*s+",Botnet-TCP-Attempt-SPAM
"S*B*B*B*s+s+s,S*B+B*s+s+",Botnet-TCP-Attempt-SPAM
Z.,Botnet-TCP-WEB-Established
s+B+s*s+s+s*s+s+B+s*s*s*s+S*S+S*S*b*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s*r*,Botnet-TCP-Attempt-SPAM
S0S*s*,Botnet-TCP-Attempt-SPAM
"s,y,y,",Botnet-TCP-WEB-Established
"H.Y,",Botnet-TCP-WEB-Established
"B+s+s+s+s,S*s+s+s+B+s*S+s+S,S+",Botnet-TCP-Attempt-SPAM
"s+s+s+b+s+s+s+s+s,S*S+s+S,S+s,S+S,s,s+",Botnet-TCP-Attempt-SPAM
"s,S*S+s+b+s+s*s+B+s*S,S+s+s*S+s,s+B+",Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
"S*S+B+S*S+s*S,s+B,s+s*s+S,",Botnet-TCP-Attempt-SPAM
S+s+,Botnet-TCP-Attempt-SPAM
"S*S+s*S,s+s,s+s*S+",Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
w0,Botnet-TCP-Attempt-SPAM
"y*Y,Y*y*Y,Y+y,Y*H+Y,Y+H+H+y+Y*y*y*h*",Botnet-TCP-Established-HTTP-Ad
Y*Y.,Botnet-TCP-WEB-Established
S+S*s*,Botnet-TCP-Attempt-SPAM
R.R+S*S+s*r*s*,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
"R,R.",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"r,s,S.R,B,S0",Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
v*V0,Botnet-TCP-Attempt-SPAM
"R*r+s+A+R*r*r+R*R,",Botnet-TCP-Attempt-SPAM
"b*s*s*S,R*R*S,R*",Botnet-TCP-Attempt-SPAM
"s*B*B*s+B+S*S+s+B+s,S*s+s*s*s*s*S+",Botnet-TCP-Attempt-SPAM
W+,Botnet-TCP-HTTP-Not-Encrypted-Down
r*,Botnet-TCP-Attempt-SPAM
r*A*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
s+R*,Botnet-TCP-Attempt-SPAM
"R*R,",Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-CC-HTTP-Not-Encrypted
B*,Botnet-TCP-Attempt-SPAM
s*s*B*s+s+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
Y+y+Y*y*Y+Y*Y+y*,Botnet-TCP-Established-HTTP-Ad
Y.Y.Y+Y.H.Y*Y*Y+Y*y+H+,Botnet-TCP-Established-HTTP-Ad
b*b*S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-Attempt-SPAM
"R,R.",Botnet-TCP-Attempt-SPAM
"z,y,Y.y,z.z,z,",Botnet-TCP-WEB-Established
"H,y,",Botnet-TCP-WEB-Established
",E,e,e,E,H,E,v,e,e,E,E,E,E,e,E,H,B,Y*V,v,E,e,H,v,E,E,e,e,e,H,H,h,e,E,e,b,Y*V",Botnet-TCP-Attempt-SPAM
",e,h,v,H,E,v,e,e,E,E,e,h,v,E,E,H,E,e,e,E,e,e,E,H,E,v,e,e,E,E,E,E,e,E,H,B,Y*V",Botnet-TCP-CC-HTTP-Not-Encrypted
v*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
S*b*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"s+s*S,s+S*s+s*S+",Botnet-TCP-Attempt-SPAM
"X*X,x.X.X.x.x.x,X.X.X.x,x.Z*Z.Z*Z.Z*Y,Z+Y.Z*T.Z+",Botnet-TCP-Established-HTTP-Ad
z.z.Z.z.I.I.,Botnet-TCP-WEB-Established
S+,Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-Attempt-SPAM
"Y,y,y.y,y,h,y,H,y,y+y,y,y,H,H,",Botnet-TCP-WEB-Established-SSL
"R+s+R,R+R,R+s*r*S,s+s+r+s*R,R+A+r*R.R*r*r*r*",Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established
"y,y.Y,y,Y,y,H,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
s*,Botnet-TCP-Attempt-SPAM
"R,R.A.r.x.R,x.x,",Botnet-TCP-WEB-Established
S+,Botnet-TCP-Attempt-SPAM
r*S0s*,Botnet-TCP-Attempt-SPAM
"S,S*s*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*s*s*,Botnet-TCP-Attempt-SPAM
s*S+s*r*,Botnet-TCP-Attempt-SPAM
I*i*i*z*z+I*i*i+i+i*i+i*i*i+i+I+z*z*I+I*I+i*i*I+,Botnet-TCP-Established-HTTP-Ad
"s+r,R*R+A+r+r+R,R+A+R*",Botnet-TCP-Attempt-SPAM
"R*R,R+R,R0",Botnet-TCP-Attempt-SPAM
H*y0,Botnet-TCP-Established-SPAM
S*S+,Botnet-TCP-Attempt-SPAM
"s,s+s*s+s+S,s+s+s+S*B*s+s+",Botnet-TCP-Attempt-SPAM
"S+s,S*S,s+s+S,s+s+s,s+s*s+s+s+s*s+B+",Botnet-TCP-Attempt-SPAM
H*y*y*e*Y*Y+,Botnet-TCP-Established-SPAM
"S*s+S.S,s+s+s,S*s+s+s,B,S+s+s*",Botnet-TCP-Attempt-SPAM
"r,S*S+s*s+s+s,S*s+s,S*S+s,s,B,S*S,s+S,s+s,s+s+s+",Botnet-TCP-Attempt-SPAM
z*Y*H*y*h*,Botnet-TCP-Established-SPAM
"S.S.a.S.S.s.S.s.S,r.s.s.S.S.S.s.s.a.A,s.S,s,b,b,r,S*S+S,s+B+s+s*B*S,S*S,B,S+",Botnet-TCP-Attempt-SPAM
S+S0,Botnet-TCP-Attempt-SPAM
"R,S.s.B.S.",Botnet-TCP-Attempt-SPAM
"V,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
S*B*s*s+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
".U.U.U.U,U.W.U.W.U.u.U,U.V,V.u.U.U.U.U.U.U.R.U,U.R.U.U.U.U.U,U.W.W.R.R.U.U.U",Botnet-UDP-Attempt-DNS
"W,U.Z,W.Z.W.U.R.W.W.R,R.U.U.U.W.R.R.D.u.W.U.S,U.R.V.U,W.V.z.W.S.U.U.U,W.U.R.",Botnet-UDP-DNS
S+,Botnet-TCP-Attempt-SPAM
s+A*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
R.S.S.S.S.,Botnet-TCP-Attempt-SPAM
"S.R,r.r,r,R.S.R,S.S,",Botnet-TCP-Attempt-SPAM
r*S*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
",Z+w,E,Z+W,f,I,f,e,z+w,F,F,F,E,z+w,w,F,f,h,z+w,w,w,F,h,z+w,f,I,F,E,z+w,F,F,F",Botnet-TCP-CC-HTTP-Not-Encrypted
R+,Botnet-TCP-Attempt-SPAM
".y.H.Y+Y,Y.Y+Y.Y.h.H.H.Y+Y,y,y.H.H.Y+Y.h.H.H.y.Y*Y,Y+Y,y.y.Y*y+H+H*H*h+h*H+H",Botnet-TCP-Established-HTTP-Ad
s*,Botnet-TCP-Attempt-SPAM
v0,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"A.S.R+r,",Botnet-TCP-Attempt-SPAM
"s,s,r,r.s,",Botnet-TCP-Attempt-SPAM
"r,S*A*s+r,R*",Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
"S*R,",Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
i0,Botnet-UDP-Attempt
i0,Botnet-UDP-Custom-Encryption
s0,Botnet-TCP-Attempt-SPAM
R*s*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
z*z*Y*Z*Y*,Botnet-TCP-Established-HTTP-Ad
"Z.z.R+Y.y.Z.z.R+Y.v.Y+Y.Z.z.Y+Z,R.H.Y+y*R.V.V*v*R.V.V*Y.R*Y.",Botnet-TCP-Established-HTTP-Ad
"Y,Y*z*i*y*Y.",Botnet-TCP-Established-HTTP-Ad
"H*z+y+z+z+y+z+Y,Y+z+z+y,Y+I*z*z*y*Y+z*z+z*Y+",Botnet-TCP-Established-HTTP-Ad-yieldmanager
z*h*y*y*z*z*,Botnet-TCP-WEB-Established
"Y*z*z+Z.Z+z+z+Y.Z*Y,Z+y*z+Y*",Botnet-TCP-Established-HTTP-Ad
"y,U*Z.Z.R*Z.Z.Z+R.Z.R*Y.Y.V*a*a*r*V,R+Y.",Botnet-TCP-Established-HTTP-Ad
i*z*z*I+i*i*i*y*I*z+i*,Botnet-TCP-Established-HTTP-Ad
z*y*Z*Y*h*,Botnet-TCP-WEB-Established
"S0S,",Botnet-TCP-Attempt-SPAM
"I+i+I+I+I+I+I+I+I+i+I+i+I+I+I+I+I+i+i+i+z,z+i+i+I+I+i+i+i+I+i+i+i+I+I+i+i+I+",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S*R+,Botnet-TCP-Attempt-SPAM
"s+S*S*R+s*S,S*S,S*S,S*",Botnet-TCP-Attempt-SPAM
"R,R,",Botnet-TCP-Attempt-SPAM
"y,y,y,",Botnet-TCP-Established-HTTP-Binary-Download
s*,Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
"a,",Botnet-UDP-Attempt-DNS
R+R*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B+,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
S.R+,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
B*S*s*,Botnet-TCP-Attempt-SPAM
s*s+,Botnet-TCP-Attempt-SPAM
S*R+S0,Botnet-TCP-Attempt-SPAM
"R+R*r*r*R,",Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"r*S,R*S*R*R+",Botnet-TCP-Attempt-SPAM
"S,S*S,S+B*s*S,s,S+s+s,s+S,S+B+s,s+s,S*",Botnet-TCP-Attempt-SPAM
"b*S,R*R+R.",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"S+b+s+B+B+s,S*S,",Botnet-TCP-Attempt-SPAM
"s,s+B+S,s,S+s+s*",Botnet-TCP-Attempt-SPAM
"s+s*S,S+s,s+S,",Botnet-TCP-Attempt-SPAM
"S+S,S+s+B+S,S+B+s+S,s+s*s+S,s+s,B,",Botnet-TCP-Attempt-SPAM
"R,S*s*B*s+r+r,r,r,S*s*s+s*",Botnet-TCP-Attempt-SPAM
B*s+s*s*s+s*,Botnet-TCP-Attempt-SPAM
.Y.Y.Y.Y.Y.y.y.Y.Y.Y.Y.Y.h.y.y.Y.Y.Y+Y.y.y.H.Y.Y.h.y.h.h.y.Y.Y.y.y.y.h.h.y.Y,Botnet-TCP-WEB-Established
S*,Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
S+s*,Botnet-TCP-Attempt-SPAM
s*S+S*s+,Botnet-TCP-Attempt-SPAM
B*S+s*S+,Botnet-TCP-Attempt-SPAM
"s*s+S,",Botnet-TCP-Attempt-SPAM
"s*s+S,",Botnet-TCP-Attempt-SPAM
"s+r*R,R*r*R.S+R*r+R*",Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r*R,R*",Botnet-TCP-Attempt-SPAM
R*r*R+R*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
