State,class
"U,U.R,R.U.U.U,U.U,U.R,R.U.U.U,U.U,U.R,R.U.U.U,U.U,U.R,R.U.U.U,U.R,U.U.U.S,V.u.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.R.U.W,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,W.R,U.U.U.R,U.W.U.U,U.U,U.R,U.U.U.U,U.U,U.R,W.U.U.U,U.U,U.R,U.U.U.U,W.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,W.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R,U.U.U.U,U.U,U.U.U.U.U.R.U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,W.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.W,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.R.U.U,U.U,U.U,U.R,U.R.U.R.E.R.U.U.U.U,U.W,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.W.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.R,U.U.U.U,U.R.U.U,U.U,U.U,U.R,U.U.U.W,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,W.R.U.U,U.R,U.U.U.U,U.U.U,W.U,U.U,U.R.U.U,U.U,U.U,U.R.W.U,U.U,U.U,U.R.U.U,U.U,d,U.R,U.U.W.U,W.U,U.W,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,U.R.U.W,U.U,U.U,U.R.U.U,U.U,U.R,U.W.U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.W.U.U,U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.W.U,U.U,U.U,U.U,U.U,U.R,U.R.U.U.U.R,R.d.U.U.U,U.U,U.R.U.R.R.D.U.U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.u,U.U,U.U.U.U.U,U.R.U.U,U.U,W.R.R.D.U,W.R.R.D.R.U.R.R.D.R.W.V.U.S.r.S.R.U.U,U.W,U.R,U.R.U.R.R.D.U.U.R.R.A.R.U.S.s.B.F.d.R.R.R.U.U.U,U.R,U.V.U.r.R.D.R.U.R.R.R.r.u.w.u.u.W.R.r.u.u.R.R.u.F.R.U.U.u.R.R.u.u.u.U.R.R.A.w.D.u.U.W.U.U.W.R.v.U.s.R.D.B.R.S.U.S.R.S.S.u.U.s.S.R.S.W.v.w.U.R.S.V.R.U.S.S.u.s.U.S.R.R.s.s.R.S.R.S.U.U.S.S.s.U.r.S.R.S.U.U.U.U.U.U.U.U.u.u.w.w.s.u.u.u.r.R.w.U.U.R.u.U.U,W.R,U.U.U.R,R.d.R.U.U.U.V.U.U,U.R,U.U.U.U,U.U,U.U.U.R.U.U.U.R,R.r.R.U.r.D.D.W.R.W.U.R.w.u.U.D.R.R.u.u.u.u.w.R.r.D.u.R.u.u.u.r.u.R.W.W.u.R.u.R.R.B.U.U.B.S.r.S.S.D.U.U.R.r.D.u.u.r.R.U.V.v.U,W.U,U.U,U.R.U.U,U.U,d,U.W.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.W.U.U,U.U,U.U,U.W.D,U.U,U.R,R.u.R.U.U.U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.S.S.b.b.d.U,U.R,U.U.U.U,U.U,U.R,U.U.U.R,U.U.U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R.U.U.U.W,U.W.U.U,U.U,U.U,U.W.U.U,U.U,U.W,U.R.U.U,u,U.U,U.R.U.U,U.U,U.W,U.R.u,U.U,U.U,U.W.U.U,U.S,S.b.b.d.U.U.U,U.R.U.U,u,U.U,r.U.U,U.U,U.U,U.R,U.U.U.W,W.R,U.U.U.R,U.U.u,U.U,U.R,U.U.U.V,U.U,U.R,U.U.U.U,U.U,W.R,U.U.U.U,U.U,U.U,U.R.U.U,U.U,W.R.U.r.U.R.R.r.u.D.r.U.U.R.R.u.r.r.u.U.U.r.U.U.D.D.R.U.r.u.r.U.U.u.R.u.S.S.r.W.V.r.U.R.r.U.S.r.S.W.R.R.u.u.r.u.s.S.b.u.U.U.R.W.U.U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.R.R.d.S.r.U.R.W.a.W.U.U.D.U.R.U.U,U.U,U.W.R.D.R.R.D.R.R.a.W.U.U,U.R,U.U.W.R.R.U.R.U.U.R.A.r.r.r.a.r.D.r.U.R.r.U.U.U.R.R.d.r.U.U.u.U.U.u.R.U.R.R.r.U.U.W.R.u.R.r.R.U.R.U.R.r.R.R.U.U.R.r.A.A.D.U.u.U.R.W.r.u.r.V.U.w.W.R.R.D.R.U.U,U.R,U.R.R.R.R.A.U.U.R.S.s.w.R.U.r.V.U.U,U.U,U.R.U.R.U.U.U.U,U.U,r,u.U.U,U.U,U.R,U.U.U,d,U.R,U.U.U.U,U.U,U.U,U.R.U.U,U.U,U.S,S.s.d.U.U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.u,U.U,U.U,U.R.r,W.U.U,U.U,U.S.U.R.U.U.U.R.R.R.R.U.R.U.R.R.u.r.U.R.R.u.R.R.u.U.U.R.U.U.W.R.B.U.R.u.r.r.u.u.u.r.u.S.R.S.r.r.r.u.u.u.s.U.S.s.u.R.u.u.U.v.s.S.R.D.R.V.U.U.U,U.R,U.U.U.U,U.U,U.R,W.W.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,u.W.U,U.S,S.b.b.d.U.U.R,W.U.U,U.U,U.R,U.U.U.R,U.U.U.U,U.R,U.U.U.U,U.U,U.W,U.R.U.U,U.U,U.U,U.R.U.U,D,U.U,U.R.W.r.R.U.R.r.U.U.R.R.U.R.U.r.S.r.R.U.R.R.V.U.U.U,U.U,U.R.W.U,U.R.U.W.U.U.U.U.U,U.U.u,U.U,U.U,r.U.U,U.W,U.U,r.U.U,u.U.u.S.S.s.u.u.U.U,U.W,U.R.U.U.U.R.U.R.R.u.U.R.R.d.R.R.r.R.U.A.r.u.A.U.r.u.a.r.r.R.u.R.r.U.R.A.r.r.r.u.r.r.r.u.R.U.U.U.R.R.D.U,u,U.R,U.W.W.R.U.R.R.u.u.U.U.U.W,U.U,D.u,d,U.R,U.R.U.U.U,d,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.R,U.W.v.U.U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,d,A,U.U.U.U,U.U,U.R,U.W.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,W.U,U.U,U.R.U.U,D,U.U,R.U.U,U.U,U.U,U.R.U.U,U.W,U.U,U.W.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.S.B.s.u.U,U.U,w.U.U,u,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.R,U.U.U.U,U.R.U.V.V.U.W.U,U.U,U.R,U.V.U.U,U.U,U.R,U.W.U.U,U.U,U.R,U.U.u,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.S.S.b.b.d.U,U.U,U.R,U.U.U.U,U.R,U.R.u.U.U.R,U.U.U.U,d,U.R,U.W.U.U,U.U,U.R.U.U.U.R,U.U.U.U,U.U,U.R,U.U.W.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.W.W,f,U.R,U.U.U,U.U,U.U,U.R.U.U,W.U,U.U,U.R.U.W.S.b.b.d.U,u,U.U,U.R.U.U,U.U,U.U,U.R.U.W,U.U,U.U,r.U.R,U.U.U.U,U.U,U.R.U.U,U.W,d,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,r.U.U,U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.S.S.b.b.d.R.U.U.U.W,U.U,U.R,W.U.U.R,U.U.U.U,U.R,W.U.U.U,U.U,W.R,U.U.U.W,d,U.R,U.U.U.U,U.U,U.R,U.U.W.U.u,U.U,U.S,R.U.U.w.U.U.U.U,U.U.U.U.u,U.R,U.U.U.U,U.U,A,U.W.U.U,U.U,U.R,U.U.U.U,U.U,U.S.S.b.b.d.R.U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,R.U.U.U.U,U.U,U.U,U.R.U.U,U.U,W.U,U.R.U.U,U.U,U.U,U.R.U.W,U.U,U.U,U.R.U.U,U.R.U.V.u.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.S,S.b.b.d.U.U.W.U.U,u,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,u.U.U,U.U,U.R,U.W.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.S,S.b.b.d.U.U,R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,r.U.V.u.r.U.U,U.R,U.U.U.U,U.R.u,U.W,U.U,W.R.U.U,U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.W,U.U,u.U.U,U.U,U.R,u.U.U,U.U,U.R,U.U.U.S,S.b.b.d.u.U.U,U.R,U.U.U.U,U.R,u.U.W,U.U.U.U,d,U.R,U.U.U.U,U.U,W.U,U.U,U.U,d,U.R.U.U,U.U,U.U,U.R.W.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.S,U.u.U.U.U.R.U.U,U.U,U.U,U.R.U.S,S.s.u.U.S.u.U,U.U,U.R.u,U.U,U.U,r.U.U,U.U,U.U,U.R,U.R.u.U.U,U.U,U.S,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.R,U.U.U.U,U.U,U.U,U.U.U,U.U,U.U.R.R.R.r.d.r.r.W.U.S.U.U.W.R.U.R.R.R.R.d.U.R.r.W.U,U.U,U.U,U.W.U.U,U.U,U.U,U.S.s.b.b.d.r.U.U,U.R,U.r.r.A.U.R.r.u.d.R.r.U.r.U.R.u.u.w.u.R.R.U.R.U.R.U.u.U.U.U.U.U.D.u.U.d.U.u.R.R.r.R.R.r.a.r.A.A.D.r.r.r.r.r.r.U.R.W.R.R.R.V.u.u.u.r.r.r.r.r.u.U.R.W.r.A.A.r.D.U.r.u.r.u.u.r.r.r.R.R.r.A.r.r.D.R.U.R.R.r.R.R.R.r.r.r.r.r.r.A.r.R.R.A.R.R.R.r.r.r.r.a.R.R.R.R.r.R.R.R.r.r.R.R.R.R.R.U.R.A.R.r.r.r.U.R.R.A.R.R.r.r.A.r.R.R.R.R.R.r.R.r.R.r.r.r.U.r.R.A.r.r.R.R.r.U.R.r.r.r.R.R.R.R.A.u.U.U.U.U.U.U.U.U.u.U.u.U.u.U.U.R.u.U.U.u.R.S.d.U.u.U.u.u.R.R.R.U.W.U.U.U.U.v.U.U.U.U.U.S.A.D.U.U.U.R.R.U.R.r.U.R.U.R.R.a.R.U.U.u.r.u.D.A.u.s.R.U.r.u.D.R.R.D.U.u.s.U.R.r.S.R.R.R.U.r.R.u.s.R.R.r.r.s.R.R.V.R.U.A.R.U.r.R.U.U.U.r.R.r.R.R.S.R.B.R.R.R.d.r.u.D.u.r.R.u.U.U.u.u.u.a.u.r.U.U.U.u.R.U.r.u.U.D.u.u.u.u.r.r.r.r.u.u.u.R.U.u.u.U.U.U.U.U.D.u.U.u.u.r.U.U.u.u.r.D.u.r.u.u.A.r.U.A.R.A.R.R.U.U.R.R.r.R.U.R.U.R.R.U.R.R.R.R.D.R.U.U.U.U.R.U.r.r.u.R.R.r.r.r.D.R.R.w.U.u.r.R.r.u.R.R.a.A.r.u.R.R.u.U.U.R.R.u.U.U.R.R.r.D.U.U.R.R.R.u.u.R.R.r.A.r.u.U.U.R.R.r.U.U.R.R.u.R.U.u.R.U.U.u.U.U.U.U.u.U.U.R.R.d.R.U.R.U.U.U.U,U.U,U.R.U.U,U.U,U.U,U.R.U.U,U.U,U.U,U.R.R.D.R.U.R.R.r.r.r.r.U.U.R.D.u.r.u.U.R.R.u.u.u.U.U.R.u.u.r.U.U.U.D.u.u.u.u.u.u.U.D.u.U.U.U.r.A.r.R.U.R.R.r.r.D.U.U.R.A.R.R.r.U.U.R.A.R.a.u.u.u.r.R.a.u.U.u.r.r.R.R.R.R.U.R.a.R.u.U.U.R.U.U.U.R.R.u.R.R.r.R.u.R.U.R.R.R.U.U.R.r.u.R.u.D.r.r.u.D.R.R.u.R.U.R.R.D.U.U.R.U.U,U.U,U.R,D.U.U.U.U.U.U,U.U,U.R,u.U.U,U.",Normal-Stribrek
"Z.Z.z.Z.Z.Z.z.Z.i.H.z.I.z.I.W.Y,z,",Normal-Stribrek
"W.X,",Normal-Stribrek
Z.,Normal-Stribrek
W.f.I.i.z.z.i.i.i.I.,Normal-Stribrek
Y.Y.X.,Normal-Stribrek
Z.i.Z0W.W.w.,Normal-Stribrek
Z0W.F.W.W.w.W+W.F.w.W.,Normal-Stribrek
W.W+W.,Normal-Stribrek
"x,",Normal-Stribrek
"h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,d,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,Y0Y,h,h,h,h,h,h,h,h,h,h,h,",Normal-Stribrek
"h,h,Y0Y,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,",Normal-Stribrek
"Z,W+W.",Normal-Stribrek
"I.Z.w.W,W+W.f.",Normal-Stribrek
"y.y.h.y.H.H.H.H.H.H.H.H.H.H.y,y.Y*Y.H.H.y.H.h.y.y.y.y.h.H.y.H.H.h.y.",Normal-Stribrek
w.F.F.Z0i0,Normal-Stribrek
"D+D+u+U,u,u,u+u,u+u,d,u+u,d,u+U,U+D+U,u,u,D,u+U,u,u,u,d,u,u+D+u,u+u+u+U,U+u+u+U,u,u,u,u,u,d,u+u,u+u,D,d,u,U,D+u,u+U,u,u,U+u+u+u+U,u+u+u,u,u,U+U,d,U+u+D+U,u,u+U,u,u+u,u,d,u,u,u,u,u,u,u,u+u,u,u,u+u,u,u+d+u,u+u,u,d,u+u+u+u,u+u,u,U+u,u,u,U+u,u+U,U,u+u+U,d,u,d,u,d,U+",Normal-Stribrek
Z.Z.I.z.Z0,Normal-Stribrek
"D+u,u,U+u,u+D+u,u,U,U+u+u+U,U+u,u,d,d,u,u,u,u,u+U,u,u+u,u+u,U,d,u,u,D,u+u,u+u,u+D+U,d,u,U+u+u,u,d,U+u,U,U+u,u+D+u,u,d,d,d,u,u,u,u+D+u,u,u,d,u+u+D+U,u,U+u,u,u,U+U,d,U+u,u+u+u,u+u,u,U+u,u,u,u,u,u,u,u+U,U+U,u,u,u+u+U,u,u+U,d,U+U,U+u+u+U,d,u,d,u,u,u,u,u+U,U,u+",Normal-Stribrek
"y.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.H.Y+Y.G.Y+Y.y.Y+Y.h.z.Z.I.Z.z.i.Z+Y,Y.H.Y+Y.H.Y+Y.y.X+h*Y.h.Y+Y.y.Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.z.Z.z.I.Z.z.Y.Y+Y.H.Y+Y.H.Y+Y.h.Y+Y.H.Y+X.Y.Y.Y+Y.H.",Normal-Stribrek
"u,U+U,u,U+u+U,U+u,u,d,u,u,u,u,d,U,u,u,u,u,u+U,d,u,U+u+u+D,u,u,u,u,u,d,U+U,u,u+U,u,u,u,u+u+U,U+D+u+u+u+u,u+U,u,U+U,U+D+D+U,u,u,u,u,u+u+U,u+U,d,u,U+U,u+u,u+u,u,u,u,U,d,u,U+U,u,U+U,u,u,U+U,u,u+u,u,u,u+u,d,D,u,u,u,u,D,u+u,u,u,u+u,u+U,U+U,u,u,u+u,u,u+u+U,u,u,u,u,u,U+U,u,u+u,u,u+",Normal-Stribrek
"z.Y+Y.y.Y+Y.H.Y+Y.y.z.Z.Z.Z.Z.z.Y+Y.H.Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.h.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.h.Y+Y.y.z.Z.i.Z.z.I.Y+Y.h.Z,y+Y.H.Y+Y.y.Z,y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.H.Y+Y.y.Y+Y.y.Y+Y.H.z.Z.I.Z.Z.z.",Normal-Stribrek
"u,u+U,U+u,u+D+u,U+U,u,u,u,u,u+u+u+U,U+U,U+u,d,u+u+d+u+u+u+u,d,u,u+u,u,u,u+U,U+z,W.W.F.U,u,d,d,d,U+u,D,D,u,u+U,U+u+u+U,u,u+z,W.W.F.F.f.U,u,u,u+u,u+u,D,u,u,u+u,u,u+u,D,u,u+D+D+D+U,u,u+u,u,u,u+u,u,U+u,U*u+U,U+u+u+u,u+u,u,u,u,u+u+U,U+u+U,d,u,u,d,u,d,d,u,u,u+U,u,D,u,u,u,u,u,U+u,u+u+u,",Normal-Stribrek
z+Z.I.Z.z.I.Z*Z.Z.Z.Z.z.Z*z*Z.Z.Z.Z.z.,Normal-Stribrek
"u+u,u,u,d,u,u+D+u+U,U+u+u*U,D+u,u,u,u,d,u,U+u,u+u,u+W,u,u,U+u,u+u+U,u+U,u,u,u,u,U,u+U,U+U,u,u,u,u,u,u,D,U,d,u,u,U+D+D+u,u,u,D,U,u,u,U+U,u,u,u,U+u,u,U+u+u+d+D+u+U,u,u+u+u+u+u,d,u,u,u+d+u,u+u,u+u,u,u,U+U,u+d+D+u+u+u,U+D+D+U,U+u,u+u,u+",Normal-Stribrek
W.,Normal-Stribrek
Z.Z.z.Z.Z.Z*Z*Z.Z.Z.Z.Z.Z*,Normal-Stribrek
"u+u+U,u,U+U,u+u,u+D,D,u+u,U+U,u+u+u+D+u+u,u,u+u,u,U+U,d,U+U,W+W.F.w.w.U.U,d,u,u,u+u+U,U+u,U,U+D+u,u,D+u,u+u+z,W.W.w.w.F.U,u,u+u,u+D+u,u+u+U,u+u,U+u,u+u,u+d+U,U+u,U,u,u,U,u+u+u,u,u+u,u,U+u,D,u,d,u+u,u+u,u,u+U,U,D,u,U+D+u,u,U,u,u,U+u+U,u,u,U+U,U+D+u,U,u,u,u,u,d,",Normal-Stribrek
Z*z*W.Z*z*z*,Normal-Stribrek
z*I*z*,Normal-Stribrek
"y,",Normal-Stribrek
y.y.h.y.H.H.H.H.H.H.H.H.H.y.Y*Y.H.H.y.H.h.y.y.y.y.h.H.y.H.H.,Normal-Stribrek
w.W.I.W.,Normal-Stribrek
"Z.Z.W,",Normal-Stribrek
"X*Z.Z,",Normal-Stribrek
0Z+,Normal-Stribrek
W.w.,Normal-Stribrek
W.Z*,Normal-Stribrek
W+W.,Normal-Stribrek
Z*z*z*,Normal-Stribrek
"z,Z.",Normal-Stribrek
Z*,Normal-Stribrek
Z.Z.z.z.z.Z*Z+,Normal-Stribrek
Z.Z.Z*z*,Normal-Stribrek
Z*z*Z*W.,Normal-Stribrek
"W.W*W.W+W.W*W.Z*Z,",Normal-Stribrek
i0,Normal-Stribrek
"W.w.w.w.Z*Z.Z.i.I.i.W,",Normal-Stribrek
"X,",Normal-Stribrek
"X.V*V.v.Y.V.v.X,X.",Normal-Stribrek
"Y0Y.Y.v.X,X.",Normal-Stribrek
X.,Normal-Stribrek
I.,Normal-Stribrek
W.W.w.W.,Normal-Stribrek
"Z.Z.Z.Z,",Normal-Stribrek
X.X.X.X.X.x.x.x.g.X.X.X.x.X.X.x.G.Y.X.X.x.G.X.X.x.G.x.x.X.x.X.X.G.X.x.x.W*X.w.y.w.W.Y.x.,Normal-Stribrek
"F.i.W.W.Z.Z.I.Z.Z.z.Z,Z.Z.Z.Z.Z.W+W.W.f.W.W.Z.Z.Z.Z.Z.z.Z,Z.Z.z.I.z.",Normal-Stribrek
X.Y.,Normal-Stribrek
w.,Normal-Stribrek
"X*X,X.",Normal-Stribrek
"Y,y.H.h.h.H.H.H.y.h.y.y.y,Y.y.y.y.H.H.G.x.y.y.x.y.G.y.y.H.H.H.H.I.y.y.H.x.Y.y.h.H.y.H.Y.Y.H.H.H.h.H.H.H.y.y.H.y.Y.y.h.H.H.y.y.y.H.h.H.H.H.y.x.H.y.y.H.y.y.y.Y.y.y.Y.y.y.H.H.H.H.h.H.H.H.h.y.y.h.h.x.y.H.H.h.h.y.x.h.h.y.Y+Y.Y*Y.y.y.H.y.y.y.h.y.h.y.h.y.H.y.Y.g.y.y.Y.y.h.h.H.h.H.y.Y.H.H.H.y.y.h.H.H.y.y.h.h.H.H.H.H.h.h.H.H.H.H.H.y.y.y.y.y.y.y.H.H.y.Y.Y.Y.Y.Y.Y.y.h.y.y.H.H.y.y.H.H.H.y.Y.y.y.h.H.h.y.y.H.h.H.y.y.y.Y.Y.H.Y.Y.X.Y.Y.Y.Y.Y.Y.H.y.Y.",Normal-Stribrek
W.,Normal-Stribrek
W.w.,Normal-Stribrek
"W,",Normal-Stribrek
"W,W.",Normal-Stribrek
"W,W.",Normal-Stribrek
W.,Normal-Stribrek
a0,Normal-UDP-NTP-server
f0,Normal-UDP-NTP-server
i0,Normal-UDP-NTP-server
"U.U*R,R.R*u*U.U+R,R.R*u*R,R.R*u*R,R.U+U.",Normal-CVUT-WebServer
w*Z+,Normal-Jist
"R.R.A.r.r.D.A.r.R.U.U.U.s.R.R.u.U.u.S.b.b.d.r.R.r.R.U.U.D.r.r.F.u.R.U.u.r.r.U.u.r.r.U.r.u.D.R.r.d.R.u.U.R.U.U,U.u.u.r.u.A.U.U.d.U.u.U.U.R,U.R,U.S,U.R,U.R,U.R,U.U.U.U.U.S.S.u.R.u.r.u.S.s.d.S+S.b.b.d.R,U.R,R.V.R.U.U.U.u.u.D.u.B.A.u.r.u.u.R.v.S.s.u.B.s.d.U,U.U.A.r.u.u.u.U.U.U.u.V+S.U.r.V.R+R.d.R.R.A.R.U.U.U.u.D.U.U.u.r.V.U,U.S,S.b.b.d.R,U.U+U.R,U.u.R.U.u.u.d.W.R.U.U.u.U.A.R.R+U.R.R.D.u.A.r.B.r.R.R.D.R.U.r.u.U.v.V.S.B.b.d.A.R.R.U.R.U.r.r.R.U.U.R.R.u.u.R.R.U.U.U.R.R.U.U.R.u.r.R.U.U.r.u.R,R.U.U.U.u.u.u.U.R.R.U.U.U.d.V,R.U.R.U.r.u.U.R,U.R*U.R+R.u.U,U.U.W.S+S.b.b.d.R.U.R,R.u.R+U.S*S.b.b.f.R+U.R+R.U.R.R.A.R.U.u.R.U.U.u.D.v.u.u.U.D.D.u.R,R.A.R.R.R.R.R.r.r.r.R.e.D.u.R.R.U.U.r.A.R.r.U.u.R.U.U.u.R.R.u.R.R.R.R.U.u.U.r.u.R.R.R.u.U.U.r.r.U.a.U.r.r.R.r.R.U.R.U.r.r.R.u.U.U.r.R.R.u.U.U.R.R.R.U.R,U.R+U.R,U.R.R.R.R.u.r.R.U.R.R.D.R.U.D.u.r.R.R.U.u.r.A.r.R.a.U.R.U.U.r.R.U.U.R.u.R.R.R.U.U.R.u.R.u.r.u.d.r.R.r.U.U.U.a.r.R.A.U.r.u.R.u.R.U.r.u.u.R.R.r.r.u.R.R.D.r.r.R.R.U.r.u.R.R.r.U.U.R.R.A.U.U.R.R.V.R.R.U.R.r.D.U.R.R.R+U.U*U.U.U.U.U.R.S.R.u.U.R*R.D.S,S.b.b.d.R+R.R.R.U.r.U.U.R.R.R.R.R.U.u.R.r.V.U.U.D.D.D.U.u.D.r.U.U.u.u.R,U.R.U.R.R.D.R.R.U.R.V.a.R.R.U.U.R.R.r.R.R.U.R.F.d.U.r.R.D.R.U.s.u.r.u.U,U.R,R.r.R+R.r.R,R.W.R.R.r.A.R.U.U.R.U.S*S.b.b.d.R,R.r.R.U.R.R.U.V.U.U.R.U.u.r.u.u.u.D.u.U.U.U.U.U.U.R,R.r.R.R.R.R.R.r.r.F.A.r.A.R.U.R.R.R.D.U.U.A.R.r.R.R.A.R.R.u.R.U.R.R.R.r.r.r.R.R.r.R.R.r.A.r.r.r.r.r.R.r.R.r.R.R.R.R.r.r.r.a.r.r.r.r.D.r.a.R.R.R.R.R+U.R.R.u.R.R.u.R.R.U.u.U.R.A.U.u.u.U.S.r.R.u.U.R.U.U.U.R.u.r.u.S.S.R.R.U.s.R.V.S.B.S.S.s.u.R.r.r.u.U.R.r.s.R.V.S.R.S.r.u.s.U.s.r.R.R.S.R,R.E.R.V.R.U.R.R.u.R.R.u.U.U.U.u.U.U.u.u.u.U.u.u.r.d.R.U.r.R.R.u.r.D.r.r.D.r.u.u.r.D.U.u.u.U.",Normal-Jist
Z.z.W.w.Z.Z.I.Z.Z.Z.Z.Z+W.W.Z.Z.I.Z.Z.,Normal-Jist
z.Z.I.I.,Normal-Jist
X.W*W.X.,Normal-Jist
W*X.,Normal-Jist
"x.X.X.X,",Normal-Jist
X.W*W.w.X.,Normal-Jist
w.W.Z.Z.Z.i.W*W.W.w.Z.z.W.,Normal-Jist
W.f.W.W.w.w.W.w.w.w.Z.Z.W.W.Z.z.Z.I.i.z.Z+Z.Z.Z.Z.Z.Z.Z.Z.Z.W*W.f.W.W.W.w.W.F.w.F.w.Z.Z.z.z.,Normal-Jist
"X.x.X+X.x.W,X.X,X.x.X,X.x,X.W*W.W.w.w.",Normal-Jist
Z.Z.Z*,Normal-Jist
X.,Normal-Jist
X.W*W.w.w.w.f.X.X.x.G.X.x.,Normal-Jist
"F.F.F.W.X.X.x.X.x.X.X+X.X.X.X.G.X,X.X.G.X.X.G.W*W.w.Y.",Normal-Jist
Z.Z.Z*Z.Z*Z.,Normal-Jist
z.Z.z.Z.,Normal-Jist
"w.X,",Normal-Jist
x.,Normal-Jist
"Z.z.z.Z.Z.Z+Z.Z.z.Z.z.Z,Z*Z.Z.Z.Z.Z.Z*Z.i.Z.Z.i.X.Z.Z,Z.Z.z.z.I.Z*Z.I.I.Z.Z.",Normal-Jist
"z.Z.Z.z.Z.Z+Z.z.z.Z.Z.Z*Z.Z.Z.Z.Z.Z*Z.z.Z.Z,Z.",Normal-Jist
Z*,Normal-Jist
"W.f.W.W.Z.W,W.W.f.F.F.",Normal-Jist
Z.z.,Normal-Jist
"Z.Z.Z.i.Z.Z.Z.Z.Z.Z*Z.z.Z.z.z.z.z.Z.Z.Z,Z*Z.z.",Normal-Jist
"W.W.Z,Z.z.",Normal-Jist
W*W.W.,Normal-Jist
z.z.Z.Z*Z.I.I.i.i.Z.,Normal-Jist
