State,class
S0,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r+S.s,R*r*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"W.r.S.s.U,U",Botnet-UDP-Attempt-DNS
"U.U,R.U.U.R",Botnet-UDP-DNS
R0R+,Botnet-TCP-Attempt-SPAM
R.R*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"r,S*",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
r*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
*r+S*r*A*R+,Botnet-TCP-Attempt-SPAM
",V,z+w,F,F,",Botnet-TCP-CC-HTTP-Not-Encrypted
X*,Botnet-TCP-Established-HTTP-Ad
R*,Botnet-TCP-Attempt-SPAM
"Y,y.Y*Y,Y.y",Botnet-TCP-Established-HTTP-Ad
"y,H,",Botnet-TCP-WEB-Established
S+S*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
R*R.,Botnet-TCP-Attempt-SPAM
S*s*s*R+,Botnet-TCP-Attempt-SPAM
s*S*,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
i0,Botnet-UDP-Attempt
i0,Botnet-UDP-Custom-Encryption
s0,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"r,r,r,S*S,R",Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
s*S*,Botnet-TCP-Attempt-SPAM
"s,r,S.r,",Botnet-TCP-Attempt-SPAM
"Z.z.Z,",Botnet-TCP-WEB-Established
Y0z*,Botnet-TCP-Established-HTTP-Ad
+Y.Z*R.Z.R+,Botnet-TCP-Established-HTTP-Ad
Z*y*Z+I+Y*,Botnet-TCP-Established-HTTP-Ad
"Z,Z+y+Y.Z+z",Botnet-TCP-Established-HTTP-Ad-yieldmanager
z*,Botnet-TCP-WEB-Established
".z.Z.Y.Y,z,",Botnet-TCP-Established-HTTP-Ad
"x.z.x.z.Z,Z",Botnet-TCP-Established-HTTP-Adobe
y*y*y*t+z*Y,Botnet-TCP-Established-HTTP-Ad
R*Z.Y.R*Z.y,Botnet-TCP-Established-HTTP-Ad
Z*Z*I+z*z*i,Botnet-TCP-Established-HTTP-Ad
".Z*Z,Z+W.Z.",Botnet-TCP-WEB-Established
"+i+I+z,z+I+",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
R.,Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
s*R+,Botnet-TCP-Attempt-SPAM
"R,R*R,",Botnet-TCP-Attempt-SPAM
",R*b*B*s*s*",Botnet-TCP-Attempt-SPAM
"y,y,H,",Botnet-TCP-Established-HTTP-Binary-Download
R0,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
S*R.R+,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
s+B+R*s+,Botnet-TCP-Attempt-SPAM
"R*R,",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"r,R*",Botnet-TCP-Attempt-SPAM
.f.e.e.e.e.,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B*s*s*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
R*A*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"S.R,r.S*",Botnet-TCP-Attempt-SPAM
"+R.S,r,r,r,",Botnet-TCP-Attempt-SPAM
"*r+r+s+R,S*",Botnet-TCP-Attempt-SPAM
+S.S+B+B+b+,Botnet-TCP-Attempt-SPAM
"*s+S,S+s+s+",Botnet-TCP-Attempt-SPAM
"S*S+s+s+S,S",Botnet-TCP-Attempt-SPAM
"+S*S*s*r*R,",Botnet-TCP-Attempt-SPAM
"S,r,S0S,S+",Botnet-TCP-Attempt-SPAM
s+s+b+S*S+B,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"R*s*S,S*s+s",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
*s*s*s*s*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s+s*s*S.,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*s*B*s*,Botnet-TCP-Attempt-SPAM
*r+R*s*R*R+,Botnet-TCP-Attempt-SPAM
"R,R*R+r*",Botnet-TCP-Attempt-SPAM
s*S+,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"A*R,R0R*",Botnet-TCP-Attempt-SPAM
r*R.,Botnet-TCP-Attempt-SPAM
"R+A+r,r,s,A",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*r*r*s*,Botnet-TCP-Attempt-SPAM
*z*z+i*i+i*,Botnet-TCP-Established-HTTP-Ad
"Y,",Botnet-TCP-WEB-Established
"Y*Y,",Botnet-TCP-WEB-Established
R*,Botnet-TCP-Attempt-SPAM
"r*S,r+R*r*",Botnet-TCP-Attempt-SPAM
"H,Z*Z,Y*Y,Y",Botnet-TCP-Established-HTTP-Ad
"r,R+r,R.R+R",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"+s*S,S*b*s*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
",Y.Z,Y.Z,Y.",Botnet-TCP-WEB-Established
Z*Y.Z+Z.Y+Y,Botnet-TCP-WEB-Established
G.G.X.Y.Y.y,Botnet-TCP-WEB-Established-SSL
",B,S+S,s+s+",Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
S0s*S+,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"i,I,F,f,W+I",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
v+V0,Botnet-TCP-Attempt-SPAM
"r,R*",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
*s*r+r+s*b*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R+R,S*s*",Botnet-TCP-Attempt-SPAM
".R*S+r,S*s*",Botnet-TCP-Attempt-SPAM
s*r*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
"A*R,r+S.S+r",Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
"S,S*S,S*B*s",Botnet-TCP-Attempt-SPAM
+s*s+S*b*s*,Botnet-TCP-Attempt-SPAM
b+b+B+b+B+b,Botnet-TCP-Attempt-SPAM
"S.S,R*r*r*r",Botnet-TCP-Attempt-SPAM
r*r*r*,Botnet-TCP-Attempt-SPAM
"*s*r+S*R,R*",Botnet-TCP-Attempt-SPAM
"R,R*R,R+r*r",Botnet-TCP-Attempt-SPAM
"A,s+r+r,R*r",Botnet-TCP-Attempt-SPAM
S+B*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
"R.S,r,s,s.s",Botnet-TCP-Attempt-SPAM
"r,",Botnet-TCP-Attempt-SPAM
"+Y.Y,y,H,Y*",Botnet-TCP-Established-HTTP-Ad
".y.Y*Y.Y,H,",Botnet-TCP-Established-HTTP-Ad-yieldmanager
.y.y.Y.y.H.,Botnet-TCP-Established-HTTP-Ad
"y.y.Y,y,Y.y",Botnet-TCP-Established-HTTP-Ad
*Y.y.y.y.y.,Botnet-TCP-Established-HTTP-Ad
.y.y.Y0Y+y*,Botnet-TCP-Established-HTTP-Ad
"Y.Y+Y.Y,H,H",Botnet-TCP-Established-HTTP-Ad
A.,Botnet-TCP-Attempt-SPAM
s*R*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R*R*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
+s*r+s+r*S0,Botnet-TCP-Attempt-SPAM
V*v*,Botnet-TCP-Attempt-SPAM
R+s*r+s*A*R,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"*S,H,y.Y+S.",Botnet-TCP-Established-HTTP-Ad
*Z+z+z+I+i*,Botnet-TCP-Established-HTTP-Ad
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*B*,Botnet-TCP-Attempt-SPAM
s*b*,Botnet-TCP-Attempt-SPAM
".y.Y,y,Y+Y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
S+,Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
s*S*,Botnet-TCP-Attempt-SPAM
"S*S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
b0,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S0s*,Botnet-TCP-Attempt-SPAM
S0s*,Botnet-TCP-CC-HTTP-Not-Encrypted
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
r+r*R*S+S*,Botnet-TCP-Attempt-SPAM
"R,R*B*S+s*s",Botnet-TCP-Attempt-SPAM
".S*S,s+B+s+",Botnet-TCP-Attempt-SPAM
"+A+S,r,S0S+",Botnet-TCP-Attempt-SPAM
"S+B+S,s,s+s",Botnet-TCP-Attempt-SPAM
"S,S*S+s,s,s",Botnet-TCP-Attempt-SPAM
"s*s+s,s+s+R",Botnet-TCP-Attempt-SPAM
"S+s*s*s*S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
*B*s*s*s*s*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
"+s+a+r*r+S,",Botnet-TCP-Attempt-SPAM
"+r+r+r+R,s+",Botnet-TCP-Attempt-SPAM
"r*r*R+r+R,R",Botnet-TCP-Attempt-SPAM
"R+r*R,S+r,B",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"s*s*R,r,s+R",Botnet-TCP-Attempt-SPAM
r+R0,Botnet-TCP-Attempt-SPAM
r+S0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
Z+,Botnet-TCP-Established-HTTP-Microsoft
"H,H,",Botnet-TCP-WEB-Established-SSL
"H,Y*Y,",Botnet-TCP-Attempt-SPAM
"H,Y*Y,",Botnet-TCP-WEB-Established-SSL
"r*s*S,",Botnet-TCP-Attempt-SPAM
r*S*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
"y*Y+y+Y*Y,",Botnet-TCP-WEB-Established-SSL
H*,Botnet-TCP-WEB-Established
Y+Y*Y+Y*,Botnet-TCP-WEB-Established-SSL
"Y,",Botnet-TCP-WEB-Established
y*y*H*,Botnet-TCP-WEB-Established-SSL
v*y*y*y+,Botnet-TCP-WEB-Established-SSL
Y+Y*y*y*,Botnet-TCP-WEB-Established
H+y+,Botnet-TCP-WEB-Established-SSL
Y+Y0,Botnet-TCP-WEB-Established-SSL
y*Y*,Botnet-TCP-WEB-Established
Y*,Botnet-TCP-WEB-Established-SSL
Y+h+Y0Y+,Botnet-TCP-WEB-Established-SSL
Y*,Botnet-TCP-WEB-Established
"+B+s+s+s+B,",Botnet-TCP-Attempt-SPAM
",r+s+S,s+s,",Botnet-TCP-Attempt-SPAM
"s*b*S+s,s+s",Botnet-TCP-Attempt-SPAM
"y*Y,Y+y*V,y",Botnet-TCP-Established-SSL-Microsoft
"+y,Y+V*y*E*",Botnet-TCP-Established-SSL-Microsoft
Z+,Botnet-TCP-Established-HTTP-Microsoft
",y,h,y,y+Y,",Botnet-TCP-Established-SSL-Microsoft
"H,Y*Y,y,Y+y",Botnet-TCP-WEB-Established-SSL
",h,y,y,y,H,",Botnet-TCP-WEB-Established-SSL
",H,H,H,y.y,",Botnet-TCP-WEB-Established-SSL
",y,y,H,H,H,",Botnet-TCP-WEB-Established-SSL
",S*S,s,s,S,",Botnet-TCP-Attempt-SPAM
",R0R.R*S,S.",Botnet-TCP-Attempt-SPAM
"+s+s,s,B,s,",Botnet-TCP-Attempt-SPAM
"S+r,A,r,S*S",Botnet-TCP-Attempt-SPAM
"+Y,H,y,y+y,",Botnet-TCP-Established-SSL-Microsoft
"y.h.y,y.H.H",Botnet-TCP-Established-Custom-Encryption
"s*r*r*R,R.R",Botnet-TCP-Attempt-SPAM
"s,A,R+R,S*R",Botnet-TCP-Attempt-SPAM
"S*S,S+S,S*s",Botnet-TCP-Attempt-SPAM
b+b+b+S*,Botnet-TCP-Attempt-SPAM
b+b+b+b+b+S,Botnet-TCP-Attempt-SPAM
b+b+b+b+,Botnet-TCP-Attempt-SPAM
s*S.,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s*s+s+s*B*s,Botnet-TCP-Attempt-SPAM
*s+s+s+B+S*,Botnet-TCP-Attempt-SPAM
"r+S,s,s+s,S",Botnet-TCP-Attempt-SPAM
"s,s+s,S*s*s",Botnet-TCP-Attempt-SPAM
"*S,s+s+s*s+",Botnet-TCP-Attempt-SPAM
b+s+B+s+S*r,Botnet-TCP-Attempt-SPAM
y*Z+y+y*Y*Z,Botnet-TCP-Established-HTTP-Ad
"Y+Y.Y,H,H,Y",Botnet-TCP-Established-HTTP-Ad
s*,Botnet-TCP-Attempt-SPAM
"S+B+S*S,S*",Botnet-TCP-Attempt-SPAM
B+S*S+S*,Botnet-TCP-Attempt-SPAM
"+S*R+s,R*s*",Botnet-TCP-Attempt-SPAM
"z*Y,Z+z*y*",Botnet-TCP-WEB-Established
"x,Y.Z0z*",Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-Established-HTTP-Ad
"Y,Y*Y+Z*",Botnet-TCP-Established-HTTP-Ad
"Z,Z.Z,Z.Z*z",Botnet-TCP-Established-HTTP-Ad
"Z.Z,Z.Y0Y*",Botnet-TCP-Established-HTTP-Ad
"X,Y*I*Y,Z*",Botnet-TCP-WEB-Established
y.y.x.Z*,Botnet-TCP-Established-HTTP-Ad
"Y,",Botnet-TCP-Established-HTTP-Ad
"Z.Z,Z.Z,Z.Z",Botnet-TCP-Established-HTTP-Ad
Y0Y*Z*,Botnet-TCP-Established-HTTP-Ad
*z*Z*y*I*z*,Botnet-TCP-WEB-Established
"Z+Y,Z*y*Z+z",Botnet-TCP-Established-HTTP-Ad
"Y,X*X,x.Y*Y",Botnet-TCP-WEB-Established
"A,",Botnet-TCP-Attempt-SPAM
"y,Y,Y,s,b,Y",Botnet-TCP-WEB-Established
s*,Botnet-TCP-Attempt-SPAM
"y,z,",Botnet-TCP-Established-HTTP-Ad
"Y,z+",Botnet-TCP-WEB-Established
"s,",Botnet-TCP-Attempt-SPAM
"*A*R.R+r,r,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S.s.B.S.B.s,Botnet-TCP-Attempt-SPAM
s.Y.Y.h.y.y,Botnet-TCP-WEB-Established
"y.S,s.Y.y.y",Botnet-TCP-WEB-Established
",i,Z*Z+H+z,",Botnet-TCP-WEB-Established
s*s*B*B*s*S,Botnet-TCP-Attempt-SPAM
"*s*A*r*R,R+",Botnet-TCP-Attempt-SPAM
"Z,X+Z.X+Z.X",Botnet-TCP-HTTP-Google-Net-Established
*z*z+z*z+z*,Botnet-TCP-Established-HTTP-Ad
"*Y,h,Z+Y*X,",Botnet-TCP-Established-HTTP-Ad
x*,Botnet-TCP-HTTP-Google-Net-Established
Z.z.z.,Botnet-TCP-WEB-Established-SSL
R*r*r*,Botnet-TCP-Attempt-SPAM
"r.s,R.r.A.s",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"s+S*s*S,B,S",Botnet-TCP-Attempt-SPAM
",s,s+s+s,s+",Botnet-TCP-Attempt-SPAM
"r*R,",Botnet-TCP-Attempt-SPAM
r*S*B*r*,Botnet-TCP-Attempt-SPAM
"*b*S,B,S+B+",Botnet-TCP-Attempt-SPAM
",S+s+S*s*s*",Botnet-TCP-Attempt-SPAM
+B+s+B+B+B+,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
"s*s+s,s+s+s",Botnet-TCP-Attempt-SPAM
*s+B+s*s+s+,Botnet-TCP-Attempt-SPAM
+s+s+s+s*S+,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
v*v*,Botnet-TCP-Attempt-SPAM
"+Y,y+y+y,Y*",Botnet-TCP-Established-HTTP-Ad
H*,Botnet-TCP-WEB-Established
s+r+s+s*R+B,Botnet-TCP-Attempt-SPAM
B*S+,Botnet-TCP-Attempt-SPAM
*s+s*S+S*s+,Botnet-TCP-Attempt-SPAM
z.Z.,Botnet-TCP-WEB-Established
S*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"r,R*",Botnet-TCP-Attempt-SPAM
S*S+,Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established-Custom-Encryption
R*s*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"r,R,",Botnet-TCP-Attempt-SPAM
"R.S,R0R.R,",Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"R,r,A,",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S+s*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"R,R0",Botnet-TCP-Attempt-SPAM
"r,S0",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-CC-HTTP-Not-Encrypted
s*,Botnet-TCP-Attempt-SPAM
"y,Y.y.",Botnet-TCP-WEB-Established
.y.Y*Y.Y*Y*,Botnet-TCP-Established-HTTP-Ad
*y*Y*H+y*Y+,Botnet-TCP-Established-HTTP-Ad
v*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"r,A,r,",Botnet-TCP-Attempt-SPAM
"E,E,E,e,e,h",Botnet-TCP-Attempt-SPAM
",e,e,h,E,B,",Botnet-TCP-CC-HTTP-Not-Encrypted
S0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
v+,Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
V+,Botnet-TCP-Attempt-SPAM
v*s*,Botnet-TCP-Attempt-SPAM
+b+b+b+B+b+,Botnet-TCP-Attempt-SPAM
Z*Z.Z*Z.Z*Z,Botnet-TCP-Established-HTTP-Ad
S0,Botnet-TCP-Attempt-SPAM
*A*A*r*B*r*,Botnet-TCP-Attempt-SPAM
",Y+Y,y,h,Y*",Botnet-TCP-WEB-Established
r*S0,Botnet-TCP-Attempt-SPAM
"y,Y.Y,y,Y.Y",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
r*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
B*S+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
*z*z*i*z*z*,Botnet-TCP-Established-HTTP-Ad
*r*r+B+A+S*,Botnet-TCP-Attempt-SPAM
"R*r*S,S0",Botnet-TCP-Attempt-SPAM
y*y+y*y*y*,Botnet-TCP-Established-SPAM
*s*B*s+s*s+,Botnet-TCP-Attempt-SPAM
"s*s+s*s+s,S",Botnet-TCP-Attempt-SPAM
Y+Y*y*,Botnet-TCP-Established-SPAM
s*s+S*s*s+s,Botnet-TCP-Attempt-SPAM
"+s*S,s+s+s+",Botnet-TCP-Attempt-SPAM
y+y*y*y*,Botnet-TCP-Established-SPAM
"s+S,B,S.S+s",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
"Z.Z,",Botnet-TCP-WEB-Established
S*,Botnet-TCP-Attempt-SPAM
"r,R.r,R,",Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-Attempt-SPAM
A*B*B*B*,Botnet-TCP-Attempt-SPAM
a.,Botnet-TCP-Attempt-SPAM
R+S*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
".W,e,U.W,S.",Botnet-UDP-Attempt-DNS
"W.u.U,U.R.W",Botnet-UDP-DNS
"R,",Botnet-TCP-Attempt-SPAM
"R.r,A.A.A.r",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"Y,",Botnet-TCP-WEB-Established
A*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R0r*,Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"R+r,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"+w,F,w+y,z+",Botnet-TCP-Attempt-SPAM
"y+z,w,F,w+z",Botnet-TCP-CC-HTTP-Not-Encrypted
"X,",Botnet-TCP-WEB-Established
R*,Botnet-TCP-Attempt-SPAM
"Y+Y.Y,Y.h.y",Botnet-TCP-Established-HTTP-Ad
v0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"B,S.S,s.B.R",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
",R+R,r,r,S*",Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"A,r,R0",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
i0,Botnet-UDP-Attempt
i0,Botnet-UDP-Custom-Encryption
"A,s,",Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
"R,R*R,A,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
s.,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S+S*r*,Botnet-TCP-Attempt-SPAM
"s,s,r,r,S*s",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"Z.X,Z+",Botnet-TCP-Established-HTTP-Ad
*I*z+z+z+I+,Botnet-TCP-Established-HTTP-Ad
"A*Z.Y.Z,",Botnet-TCP-Established-HTTP-Ad
.Z*Z.Z+Z.Z*,Botnet-TCP-Established-HTTP-Ad
Z+z+y+z+x+Z,Botnet-TCP-Established-HTTP-Ad-yieldmanager
Z+Z*i*z*z*z,Botnet-TCP-WEB-Established
+z*z+z*z+z+,Botnet-TCP-Established-HTTP-Ad
".Z.z.Z.Z.Z,",Botnet-TCP-Established-HTTP-Adobe
*z+z+z+z+y*,Botnet-TCP-Established-HTTP-Ad
R.Z.R+Y.z.Z,Botnet-TCP-Established-HTTP-Ad
z*z*z*y*I+z,Botnet-TCP-Established-HTTP-Ad
*Z*z+Z*I*h*,Botnet-TCP-WEB-Established
+I+I+i+i+i+,Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
R.,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
",s,r,R*A*r*",Botnet-TCP-Attempt-SPAM
"R,R.R+",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"y,y,H,",Botnet-TCP-Established-HTTP-Binary-Download
"a,",Botnet-UDP-Attempt-DNS
Z.Z.,Botnet-TCP-WEB-Established
w+w+w+w*w+w,Botnet-TCP-WEB-Established
s*,Botnet-TCP-Attempt-SPAM
"s,r,",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"e.e.e.e.V,e",Botnet-TCP-Established-Custom-Encryption
b*,Botnet-TCP-Attempt-SPAM
s+S*S+,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
",y.y,y.y,y.",Botnet-TCP-WEB-Established-SSL
"Y,",Botnet-TCP-WEB-Established-SSL
R0,Botnet-TCP-Attempt-SPAM
"R*R,R,R*b*r",Botnet-TCP-Attempt-SPAM
".S.S.S,s,R.",Botnet-TCP-Attempt-SPAM
r*r*r*,Botnet-TCP-Attempt-SPAM
"Z.Z,Y.Z,",Botnet-TCP-WEB-Established
S+B+s+s+s+s,Botnet-TCP-Attempt-SPAM
"s+s,S,S+s+s",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
"+s,s+S,S+S,",Botnet-TCP-Attempt-SPAM
"B+s,S*s+s,B",Botnet-TCP-Attempt-SPAM
"*S+s*s*s*S,",Botnet-TCP-Attempt-SPAM
"*s*S,S*s+s*",Botnet-TCP-Attempt-SPAM
"*S*s+s*S,S*",Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
T*,Botnet-TCP-Attempt-SPAM
".R+r*r*r*R,",Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
S+S*r*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
R*s0,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"R,R*R*",Botnet-TCP-Attempt-SPAM
S*r*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
